treatment,comp,plot_id,year,inv_date,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,ba_m2ha,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
mech,490,0490-00018,2003,2001-06-01,post_1,0490-00018-19,Live,ABCO,12.2,24.69136,0.2886387,,,,,2001,ABCO,Snag,0,fir,0,12.2,Thin,fir
mech,350,0350-00110,2003,2001-06-01,post_1,0350-00110-5,Live,ABCO,11.9,24.69136,0.2746179,,,,,2001,ABCO,Snag,0,fir,0,11.9,Thin,fir
mech,350,0350-00111,2003,2001-06-01,post_1,0350-00111-19,Live,ABCO,14.5,24.69136,0.4077283,,,,,2001,ABCO,Snag,0,fir,0,14.5,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-10,Live,ABCO,12.4,24.69136,0.2981798,,,,,2001,ABCO,Snag,0,fir,0,12.4,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-13,Live,ABCO,11.9,24.69136,0.2746179,,,,,2001,ABCO,Snag,0,fir,0,11.9,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-18,Live,ABCO,15.2,24.69136,0.4480454,,,,,2001,ABCO,Snag,0,fir,0,15.2,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-19,Live,ABCO,15.2,24.69136,0.4480454,,,,,2001,ABCO,Snag,0,fir,0,15.2,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-27,Live,ABCO,14.5,24.69136,0.4077283,,,,,2001,ABCO,Snag,0,fir,0,14.5,Thin,fir
mech,350,0350-00112,2003,2001-06-01,post_1,0350-00112-31,Live,ABCO,14.7,24.69136,0.4190536,,,,,2001,ABCO,Snag,0,fir,0,14.7,Thin,fir
mechburn,380,0380-00126,2003,2001-06-01,post_1,0380-00126-12,Live,ABCO,12.4,24.69136,0.2981798,,,,,2001,ABCO,Snag,0,fir,0,12.4,Burn+Thin,fir
mechburn,380,0380-00004,2003,2001-06-01,post_1,0380-00004-34,Live,ABCO,12.7,24.69136,0.3127824,,,,,2001,ABCO,Snag,0,fir,0,12.7,Burn+Thin,fir
mechburn,380,0380-00006,2003,2001-06-01,post_1,0380-00006-33,Live,ABCO,15.2,24.69136,0.4480454,,,,,2001,ABCO,Snag,0,fir,0,15.2,Burn+Thin,fir
mechburn,380,0380-00010,2003,2001-06-01,post_1,0380-00010-16,Live,ABCO,12.4,24.69136,0.2981798,,,,,2001,ABCO,Snag,0,fir,0,12.4,Burn+Thin,fir
mechburn,380,0380-00107,2003,2001-06-01,post_1,0380-00107-14,Live,ABCO,14.0,24.69136,0.3800939,,,,,2001,ABCO,Snag,0,fir,0,14.0,Burn+Thin,fir
mechburn,380,0380-00110,2003,2001-06-01,post_1,0380-00110-9,Live,ABCO,12.7,24.69136,0.3127824,,,,,2001,ABCO,Snag,0,fir,0,12.7,Burn+Thin,fir
mechburn,380,0380-00113,2003,2001-06-01,post_1,0380-00113-8,Live,ABCO,13.5,24.69136,0.3534292,,,,,2001,ABCO,Snag,0,fir,0,13.5,Burn+Thin,fir
mechburn,380,0380-00119,2003,2001-06-01,post_1,0380-00119-7,Live,ABCO,11.4,24.69136,0.2520255,,,,,2001,ABCO,Snag,0,fir,0,11.4,Burn+Thin,fir
mechburn,570,0570-00103,2003,2001-06-01,post_1,0570-00103-7,Live,ABCO,14.7,24.69136,0.4190536,,,,,2001,ABCO,Snag,0,fir,0,14.7,Burn+Thin,fir
burn,400,0400-00108,2003,2001-06-01,post_1,0400-00108-10,Live,ABCO,12.7,24.69136,0.3127824,,,,,2001,ABCO,Snag,0,fir,0,12.7,Burn,fir
mech,490,0490-00125,2003,2001-06-01,post_1,0490-00125-23,Live,ABCO,13.5,24.69136,0.3534292,,,,,2001,ABCO,Snag,0,fir,0,13.5,Thin,fir
mechburn,570,0570-00103,2003,2001-06-01,post_1,0570-00103-6,Live,ABCO,14.5,24.69136,0.4077283,,,,,2001,ABCO,Snag,0,fir,0,14.5,Burn+Thin,fir
mechburn,380,0380-00127,2003,2001-06-01,post_1,0380-00127-3,Live,ABCO,29.2,24.69136,1.653486,,,,,2001,ABCO,Snag,0,fir,0,29.2,Burn+Thin,fir
mechburn,380,0380-00127,2003,2001-06-01,post_1,0380-00127-8,Live,ABCO,61.7,24.69136,7.382529,,,,,2001,ABCO,Snag,0,fir,0,61.7,Burn+Thin,fir
mechburn,380,0380-00127,2003,2001-06-01,post_1,0380-00127-14,Live,ABCO,16.0,24.69136,0.4964492,,,,,2001,ABCO,Snag,0,fir,0,16.0,Burn+Thin,fir
mechburn,380,0380-00127,2003,2001-06-01,post_1,0380-00127-18,Live,ABCO,15.5,24.69136,0.4659059,,,,,2001,ABCO,Snag,0,fir,0,15.5,Burn+Thin,fir
mechburn,380,0380-00127,2003,2001-06-01,post_1,0380-00127-21,Live,ABCO,18.5,24.69136,0.6637099,,,,,2001,ABCO,Snag,0,fir,0,18.5,Burn+Thin,fir
control,40,0040-00005,2003,2001-06-01,post_1,0040-00005-4,Live,ABCO,17.8,24.69136,0.6144335,,,,,2001,ABCO,Snag,0,fir,0,17.8,None,fir
mechburn,570,0570-00110,2003,2001-06-01,post_1,0570-00110-7,Live,ABCO,25.9,24.69136,1.300871,,,,,2001,ABCO,Snag,0,fir,0,25.9,Burn+Thin,fir
mechburn,180,0180-00111,2003,2001-06-01,post_1,0180-00111-11,Live,ABCO,62.0,24.69136,7.454495,,,,,2001,ABCO,Snag,0,fir,0,62.0,Burn+Thin,fir
mechburn,180,0180-00111,2003,2001-06-01,post_1,0180-00111-12,Live,ABCO,31.8,24.69136,1.961052,,,,,2001,ABCO,Snag,0,fir,0,31.8,Burn+Thin,fir
mechburn,570,0570-00110,2003,2001-06-01,post_1,0570-00110-16,Live,ABCO,38.1,24.69136,2.815042,,,,,2001,ABCO,Snag,0,fir,0,38.1,Burn+Thin,fir
mechburn,180,0180-00111,2003,2001-06-01,post_1,0180-00111-17,Live,ABCO,17.0,24.69136,0.5604446,,,,,2001,ABCO,Snag,0,fir,0,17.0,Burn+Thin,fir
burn,400,0400-00024,2003,2001-06-01,post_1,0400-00024-23,Live,ABCO,16.3,24.69136,0.5152406,,,,,2001,ABCO,Snag,0,fir,0,16.3,Burn,fir
burn,400,0400-00102,2003,2001-06-01,post_1,0400-00102-11,Live,ABCO,16.3,24.69136,0.5152406,,,,,2001,ABCO,Snag,0,fir,0,16.3,Burn,fir
control,40,0040-00106,2003,2001-06-01,post_1,0040-00106-17,Live,ABCO,20.1,24.69136,0.7834783,,,,,2001,ABCO,Snag,0,fir,0,20.1,None,fir
burn,400,0400-00112,2003,2001-06-01,post_1,0400-00112-4,Live,ABCO,17.3,24.69136,0.5803995,,,,,2001,ABCO,Snag,0,fir,0,17.3,Burn,fir
burn,400,0400-00112,2003,2001-06-01,post_1,0400-00112-6,Live,ABCO,17.8,24.69136,0.6144335,,,,,2001,ABCO,Snag,0,fir,0,17.8,Burn,fir
burn,400,0400-00121,2003,2001-06-01,post_1,0400-00121-19,Live,ABCO,18.3,24.69136,0.649437,,,,,2001,ABCO,Snag,0,fir,0,18.3,Burn,fir
mech,490,0490-00004,2003,2001-06-01,post_1,0490-00004-5,Live,ABCO,29.7,24.69136,1.710597,,,,,2001,ABCO,Snag,0,fir,0,29.7,Thin,fir
mech,490,0490-00004,2003,2001-06-01,post_1,0490-00004-12,Live,ABCO,30.7,24.69136,1.827728,,,,,2001,ABCO,Snag,0,fir,0,30.7,Thin,fir
mech,490,0490-00008,2003,2001-06-01,post_1,0490-00008-12,Live,ABCO,19.8,24.69136,0.7602654,,,,,2001,ABCO,Snag,0,fir,0,19.8,Thin,fir
burn,60,0060-00021,2003,2001-06-01,post_1,0060-00021-20,Live,ABCO,18.3,24.69136,0.649437,,,,,2001,ABCO,Snag,0,fir,0,18.3,Burn,fir
mech,490,0490-00035,2003,2001-06-01,post_1,0490-00035-3,Live,ABCO,17.8,24.69136,0.6144335,,,,,2001,ABCO,Snag,0,fir,0,17.8,Thin,fir
burn,60,0060-00102,2003,2001-06-01,post_1,0060-00102-8,Live,ABCO,16.3,24.69136,0.5152406,,,,,2001,ABCO,Snag,0,fir,0,16.3,Burn,fir
mech,490,0490-00041,2003,2001-06-01,post_1,0490-00041-24,Live,ABCO,41.7,24.69136,3.372151,,,,,2001,ABCO,Snag,0,fir,0,41.7,Thin,fir
mech,490,0490-00042,2003,2001-06-01,post_1,0490-00042-11,Live,ABCO,30.0,24.69136,1.745329,,,,,2001,ABCO,Snag,0,fir,0,30.0,Thin,fir
mech,490,0490-00103,2003,2001-06-01,post_1,0490-00103-8,Live,ABCO,27.2,24.69136,1.434738,,,,,2001,ABCO,Snag,0,fir,0,27.2,Thin,fir
mech,490,0490-00103,2003,2001-06-01,post_1,0490-00103-23,Live,ABCO,53.6,24.69136,5.571401,,,,,2001,ABCO,Snag,0,fir,0,53.6,Thin,fir
mech,350,0350-00117,2003,2001-06-01,post_1,0350-00117-11,Live,ABCO,43.7,24.69136,3.703375,,,,,2001,ABCO,Snag,0,fir,0,43.7,Thin,fir
mech,490,0490-00105,2003,2001-06-01,post_1,0490-00105-11,Live,ABCO,16.0,24.69136,0.4964492,,,,,2001,ABCO,Snag,0,fir,0,16.0,Thin,fir
mech,490,0490-00110,2003,2001-06-01,post_1,0490-00110-8,Live,ABCO,18.0,24.69136,0.6283185,,,,,2001,ABCO,Snag,0,fir,0,18.0,Thin,fir
mech,490,0490-00110,2003,2001-06-01,post_1,0490-00110-11,Live,ABCO,25.9,24.69136,1.300871,,,,,2001,ABCO,Snag,0,fir,0,25.9,Thin,fir
control,240,0240-00109,2003,2001-06-01,post_1,0240-00109-8,Live,ABCO,17.5,24.69136,0.5938968,,,,,2001,ABCO,Snag,0,fir,0,17.5,None,fir
mech,490,0490-00110,2003,2001-06-01,post_1,0490-00110-19,Live,ABCO,27.4,24.69136,1.455915,,,,,2001,ABCO,Snag,0,fir,0,27.4,Thin,fir
mech,490,0490-00110,2003,2001-06-01,post_1,0490-00110-21,Live,ABCO,15.5,24.69136,0.4659059,,,,,2001,ABCO,Snag,0,fir,0,15.5,Thin,fir
mech,490,0490-00117,2003,2001-06-01,post_1,0490-00117-3,Live,ABCO,34.0,24.69136,2.241778,,,,,2001,ABCO,Snag,0,fir,0,34.0,Thin,fir
mech,490,0490-00117,2003,2001-06-01,post_1,0490-00117-7,Live,ABCO,53.3,24.69136,5.509209,,,,,2001,ABCO,Snag,0,fir,0,53.3,Thin,fir
mech,490,0490-00120,2003,2001-06-01,post_1,0490-00120-17,Live,ABCO,35.3,24.69136,2.416486,,,,,2001,ABCO,Snag,0,fir,0,35.3,Thin,fir
burn,60,0060-00119,2003,2001-06-01,post_1,0060-00119-11,Live,ABCO,36.6,24.69136,2.597748,,,,,2001,ABCO,Snag,0,fir,0,36.6,Burn,fir
mech,490,0490-00124,2003,2001-06-01,post_1,0490-00124-12,Live,ABCO,16.8,24.69136,0.5473353,,,,,2001,ABCO,Snag,0,fir,0,16.8,Thin,fir
mech,490,0490-00125,2003,2001-06-01,post_1,0490-00125-6,Live,ABCO,17.0,24.69136,0.5604446,,,,,2001,ABCO,Snag,0,fir,0,17.0,Thin,fir
mech,490,0490-00125,2003,2001-06-01,post_1,0490-00125-14,Live,ABCO,36.8,24.69136,2.626216,,,,,2001,ABCO,Snag,0,fir,0,36.8,Thin,fir
mechburn,180,0180-00004,2003,2001-06-01,post_1,0180-00004-22,Live,ABCO,28.4,24.69136,1.564125,,,,,2001,ABCO,Snag,0,fir,0,28.4,Burn+Thin,fir
mech,490,0490-00126,2003,2001-06-01,post_1,0490-00126-11,Live,ABCO,32.5,24.69136,2.048338,,,,,2001,ABCO,Snag,0,fir,0,32.5,Thin,fir
mechburn,180,0180-00004,2003,2001-06-01,post_1,0180-00004-36,Live,ABCO,19.6,24.69136,0.7449841,,,,,2001,ABCO,Snag,0,fir,0,19.6,Burn+Thin,fir
mech,490,0490-00126,2003,2001-06-01,post_1,0490-00126-15,Live,ABCO,32.8,24.69136,2.086328,,,,,2001,ABCO,Snag,0,fir,0,32.8,Thin,fir
mechburn,180,0180-00004,2003,2001-06-01,post_1,0180-00004-40,Live,ABCO,16.8,24.69136,0.5473353,,,,,2001,ABCO,Snag,0,fir,0,16.8,Burn+Thin,fir
mechburn,180,0180-00008,2003,2001-06-01,post_1,0180-00008-24,Live,ABCO,19.8,24.69136,0.7602654,,,,,2001,ABCO,Snag,0,fir,0,19.8,Burn+Thin,fir
mechburn,180,0180-00008,2003,2001-06-01,post_1,0180-00008-26,Live,ABCO,17.3,24.69136,0.5803995,,,,,2001,ABCO,Snag,0,fir,0,17.3,Burn+Thin,fir
mechburn,180,0180-00010,2003,2001-06-01,post_1,0180-00010-20,Live,ABCO,16.3,24.69136,0.5152406,,,,,2001,ABCO,Snag,0,fir,0,16.3,Burn+Thin,fir
mechburn,180,0180-00018,2003,2001-06-01,post_1,0180-00018-36,Live,ABCO,16.0,24.69136,0.4964492,,,,,2001,ABCO,Snag,0,fir,0,16.0,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-2,Live,ABCO,18.5,24.69136,0.6637099,,,,,2001,ABCO,Snag,0,fir,0,18.5,Burn+Thin,fir
mechburn,570,0570-00017,2003,2001-06-01,post_1,0570-00017-37,Live,ABCO,18.0,24.69136,0.6283185,,,,,2001,ABCO,Snag,0,fir,0,18.0,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-4,Live,ABCO,21.8,24.69136,0.9216114,,,,,2001,ABCO,Snag,0,fir,0,21.8,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-5,Live,ABCO,19.8,24.69136,0.7602654,,,,,2001,ABCO,Snag,0,fir,0,19.8,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-7,Live,ABCO,22.6,24.69136,0.9904937,,,,,2001,ABCO,Snag,0,fir,0,22.6,Burn+Thin,fir
mechburn,570,0570-00025,2003,2001-06-01,post_1,0570-00025-17,Live,ABCO,31.0,24.69136,1.863624,,,,,2001,ABCO,Snag,0,fir,0,31.0,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-32,Live,ABCO,18.0,24.69136,0.6283185,,,,,2001,ABCO,Snag,0,fir,0,18.0,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-35,Live,ABCO,17.8,24.69136,0.6144335,,,,,2001,ABCO,Snag,0,fir,0,17.8,Burn+Thin,fir
mechburn,570,0570-00025,2003,2001-06-01,post_1,0570-00025-31,Live,ABCO,26.7,24.69136,1.382475,,,,,2001,ABCO,Snag,0,fir,0,26.7,Burn+Thin,fir
mechburn,180,0180-00101,2003,2001-06-01,post_1,0180-00101-39,Live,ABCO,19.1,24.69136,0.7074595,,,,,2001,ABCO,Snag,0,fir,0,19.1,Burn+Thin,fir
mechburn,570,0570-00101,2003,2001-06-01,post_1,0570-00101-8,Live,ABCO,25.9,24.69136,1.300871,,,,,2001,ABCO,Snag,0,fir,0,25.9,Burn+Thin,fir
mechburn,570,0570-00101,2003,2001-06-01,post_1,0570-00101-16,Live,ABCO,21.8,24.69136,0.9216114,,,,,2001,ABCO,Snag,0,fir,0,21.8,Burn+Thin,fir
mechburn,180,0180-00102,2003,2001-06-01,post_1,0180-00102-3,Live,ABCO,41.1,24.69136,3.275808,,,,,2001,ABCO,Snag,0,fir,0,41.1,Burn+Thin,fir
burn,340,0340-00103,2003,2001-06-01,post_1,0340-00103-28,Live,ABCO,19.6,24.69136,0.7449841,,,,,2001,ABCO,Snag,0,fir,0,19.6,Burn,fir
mechburn,570,0570-00103,2003,2001-06-01,post_1,0570-00103-1,Live,ABCO,17.5,24.69136,0.5938968,,,,,2001,ABCO,Snag,0,fir,0,17.5,Burn+Thin,fir
mechburn,570,0570-00103,2003,2001-06-01,post_1,0570-00103-5,Live,ABCO,15.5,24.69136,0.4659059,,,,,2001,ABCO,Snag,0,fir,0,15.5,Burn+Thin,fir
mechburn,180,0180-00102,2003,2001-06-01,post_1,0180-00102-28,Live,ABCO,34.8,24.69136,2.348515,,,,,2001,ABCO,Snag,0,fir,0,34.8,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-1,Live,ABCO,24.6,24.69136,1.173559,,,,,2001,ABCO,Snag,0,fir,0,24.6,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-7,Live,ABCO,17.8,24.69136,0.6144335,,,,,2001,ABCO,Snag,0,fir,0,17.8,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-9,Live,ABCO,25.1,24.69136,1.22175,,,,,2001,ABCO,Snag,0,fir,0,25.1,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-11,Live,ABCO,23.6,24.69136,1.080087,,,,,2001,ABCO,Snag,0,fir,0,23.6,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-13,Live,ABCO,21.8,24.69136,0.9216114,,,,,2001,ABCO,Snag,0,fir,0,21.8,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-16,Live,ABCO,25.1,24.69136,1.22175,,,,,2001,ABCO,Snag,0,fir,0,25.1,Burn+Thin,fir
mechburn,180,0180-00107,2003,2001-06-01,post_1,0180-00107-18,Live,ABCO,31.8,24.69136,1.961052,,,,,2001,ABCO,Snag,0,fir,0,31.8,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-3,Live,ABCO,16.0,24.69136,0.4964492,,,,,2001,ABCO,Snag,0,fir,0,16.0,Burn+Thin,fir
mechburn,180,0180-00108,2003,2001-06-01,post_1,0180-00108-7,Live,ABCO,16.8,24.69136,0.5473353,,,,,2001,ABCO,Snag,0,fir,0,16.8,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-7,Live,ABCO,42.7,24.69136,3.535824,,,,,2001,ABCO,Snag,0,fir,0,42.7,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-8,Live,ABCO,25.9,24.69136,1.300871,,,,,2001,ABCO,Snag,0,fir,0,25.9,Burn+Thin,fir
mechburn,180,0180-00108,2003,2001-06-01,post_1,0180-00108-12,Live,ABCO,16.0,24.69136,0.4964492,,,,,2001,ABCO,Snag,0,fir,0,16.0,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-12,Live,ABCO,29.2,24.69136,1.653486,,,,,2001,ABCO,Snag,0,fir,0,29.2,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-15,Live,ABCO,24.6,24.69136,1.173559,,,,,2001,ABCO,Snag,0,fir,0,24.6,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-20,Live,ABCO,26.9,24.69136,1.403264,,,,,2001,ABCO,Snag,0,fir,0,26.9,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-21,Live,ABCO,23.9,24.69136,1.107722,,,,,2001,ABCO,Snag,0,fir,0,23.9,Burn+Thin,fir
mechburn,180,0180-00108,2003,2001-06-01,post_1,0180-00108-26,Live,ABCO,21.3,24.69136,0.8798205,,,,,2001,ABCO,Snag,0,fir,0,21.3,Burn+Thin,fir
mechburn,180,0180-00108,2003,2001-06-01,post_1,0180-00108-27,Live,ABCO,28.2,24.69136,1.542173,,,,,2001,ABCO,Snag,0,fir,0,28.2,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-28,Live,ABCO,35.3,24.69136,2.416486,,,,,2001,ABCO,Snag,0,fir,0,35.3,Burn+Thin,fir
mechburn,570,0570-00105,2003,2001-06-01,post_1,0570-00105-30,Live,ABCO,23.9,24.69136,1.107722,,,,,2001,ABCO,Snag,0,fir,0,23.9,Burn+Thin,fir
mechburn,180,0180-00108,2003,2001-06-01,post_1,0180-00108-34,Live,ABCO,19.6,24.69136,0.7449841,,,,,2001,ABCO,Snag,0,fir,0,19.6,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-1,Live,ABCO,42.4,24.69136,3.486315,,,,,2001,ABCO,Snag,0,fir,0,42.4,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-11,Live,ABCO,19.1,24.69136,0.7074595,,,,,2001,ABCO,Snag,0,fir,0,19.1,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-13,Live,ABCO,16.5,24.69136,0.5279621,,,,,2001,ABCO,Snag,0,fir,0,16.5,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-16,Live,ABCO,29.7,24.69136,1.710597,,,,,2001,ABCO,Snag,0,fir,0,29.7,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-17,Live,ABCO,16.3,24.69136,0.5152406,,,,,2001,ABCO,Snag,0,fir,0,16.3,Burn+Thin,fir
mechburn,570,0570-00107,2003,2001-06-01,post_1,0570-00107-5,Live,ABCO,31.8,24.69136,1.961052,,,,,2001,ABCO,Snag,0,fir,0,31.8,Burn+Thin,fir
mechburn,180,0180-00109,2003,2001-06-01,post_1,0180-00109-21,Live,ABCO,17.5,24.69136,0.5938968,,,,,2001,ABCO,Snag,0,fir,0,17.5,Burn+Thin,fir
mechburn,570,0570-00107,2003,2001-06-01,post_1,0570-00107-11,Live,ABCO,44.7,24.69136,3.874805,,,,,2001,ABCO,Snag,0,fir,0,44.7,Burn+Thin,fir
mechburn,570,0570-00110,2003,2001-06-01,post_1,0570-00110-5,Live,ABCO,45.2,24.69136,3.961975,,,,,2001,ABCO,Snag,0,fir,0,45.2,Burn+Thin,fir
mechburn,180,0180-00111,2003,2001-06-01,post_1,0180-00111-4,Live,ABCO,36.6,24.69136,2.597748,,,,,2001,ABCO,Snag,0,fir,0,36.6,Burn+Thin,fir
mechburn,570,0570-00110,2003,2001-06-01,post_1,0570-00110-18,Live,ABCO,26.4,24.69136,1.351583,,,,,2001,ABCO,Snag,0,fir,0,26.4,Burn+Thin,fir
mechburn,180,0180-00111,2003,2001-06-01,post_1,0180-00111-18,Live,ABCO,37.6,24.69136,2.741641,,,,,2001,ABCO,Snag,0,fir,0,37.6,Burn+Thin,fir
mechburn,180,0180-00114,2003,2001-06-01,post_1,0180-00114-4,Live,ABCO,34.0,24.69136,2.241778,,,,,2001,ABCO,Snag,0,fir,0,34.0,Burn+Thin,fir
mechburn,180,0180-00117,2003,2001-06-01,post_1,0180-00117-1,Live,ABCO,30.7,24.69136,1.827728,,,,,2001,ABCO,Snag,0,fir,0,30.7,Burn+Thin,fir
mechburn,180,0180-00117,2003,2001-06-01,post_1,0180-00117-7,Live,ABCO,30.5,24.69136,1.803992,,,,,2001,ABCO,Snag,0,fir,0,30.5,Burn+Thin,fir
mechburn,570,0570-00113,2003,2001-06-01,post_1,0570-00113-4,Live,ABCO,31.2,24.69136,1.887748,,,,,2001,ABCO,Snag,0,fir,0,31.2,Burn+Thin,fir
mechburn,570,0570-00113,2003,2001-06-01,post_1,0570-00113-10,Live,ABCO,23.4,24.69136,1.061858,,,,,2001,ABCO,Snag,0,fir,0,23.4,Burn+Thin,fir
mechburn,570,0570-00113,2003,2001-06-01,post_1,0570-00113-11,Live,ABCO,28.4,24.69136,1.564125,,,,,2001,ABCO,Snag,0,fir,0,28.4,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-4,Live,ABCO,23.6,24.69136,1.080087,,,,,2001,ABCO,Snag,0,fir,0,23.6,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-5,Live,ABCO,40.4,24.69136,3.165174,,,,,2001,ABCO,Snag,0,fir,0,40.4,Burn+Thin,fir
mechburn,570,0570-00113,2003,2001-06-01,post_1,0570-00113-15,Live,ABCO,18.8,24.69136,0.6854102,,,,,2001,ABCO,Snag,0,fir,0,18.8,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-15,Live,ABCO,26.7,24.69136,1.382475,,,,,2001,ABCO,Snag,0,fir,0,26.7,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-17,Live,ABCO,19.1,24.69136,0.7074595,,,,,2001,ABCO,Snag,0,fir,0,19.1,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-18,Live,ABCO,16.8,24.69136,0.5473353,,,,,2001,ABCO,Snag,0,fir,0,16.8,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-24,Live,ABCO,30.0,24.69136,1.745329,,,,,2001,ABCO,Snag,0,fir,0,30.0,Burn+Thin,fir
mechburn,570,0570-00115,2003,2001-06-01,post_1,0570-00115-15,Live,ABCO,25.9,24.69136,1.300871,,,,,2001,ABCO,Snag,0,fir,0,25.9,Burn+Thin,fir
mechburn,180,0180-00121,2003,2001-06-01,post_1,0180-00121-33,Live,ABCO,21.6,24.69136,0.9047787,,,,,2001,ABCO,Snag,0,fir,0,21.6,Burn+Thin,fir
mechburn,570,0570-00115,2003,2001-06-01,post_1,0570-00115-27,Live,ABCO,25.4,24.69136,1.25113,,,,,2001,ABCO,Snag,0,fir,0,25.4,Burn+Thin,fir
mechburn,570,0570-00115,2003,2001-06-01,post_1,0570-00115-28,Live,ABCO,29.2,24.69136,1.653486,,,,,2001,ABCO,Snag,0,fir,0,29.2,Burn+Thin,fir
mech,190,0190-00010,2003,2001-06-01,post_1,0190-00010-26,Live,ABCO,19.8,24.69136,0.7602654,,,,,2001,ABCO,Snag,0,fir,0,19.8,Thin,fir
mech,190,0190-00024,2003,2001-06-01,post_1,0190-00024-12,Live,ABCO,46.7,24.69136,4.229301,,,,,2001,ABCO,Snag,0,fir,0,46.7,Thin,fir
mech,190,0190-00025,2003,2001-06-01,post_1,0190-00025-2,Live,ABCO,41.1,24.69136,3.275808,,,,,2001,ABCO,Snag,0,fir,0,41.1,Thin,fir
mech,190,0190-00026,2003,2001-06-01,post_1,0190-00026-9,Live,ABCO,28.4,24.69136,1.564125,,,,,2001,ABCO,Snag,0,fir,0,28.4,Thin,fir
mech,190,0190-00026,2003,2001-06-01,post_1,0190-00026-35,Live,ABCO,15.7,24.69136,0.4780069,,,,,2001,ABCO,Snag,0,fir,0,15.7,Thin,fir
mech,190,0190-00102,2003,2001-06-01,post_1,0190-00102-7,Live,ABCO,15.5,24.69136,0.4659059,,,,,2001,ABCO,Snag,0,fir,0,15.5,Thin,fir
mech,190,0190-00106,2003,2001-06-01,post_1,0190-00106-5,Live,ABCO,35.8,24.69136,2.485426,,,,,2001,ABCO,Snag,0,fir,0,35.8,Thin,fir
mech,190,0190-00108,2003,2001-06-01,post_1,0190-00108-8,Live,ABCO,24.4,24.69136,1.154555,,,,,2001,ABCO,Snag,0,fir,0,24.4,Thin,fir
mech,350,0350-00003,2003,2001-06-01,post_1,0350-00003-19,Live,ABCO,29.7,24.69136,1.710597,,,,,2001,ABCO,Snag,0,fir,0,29.7,Thin,fir
mech,350,0350-00005,2003,2001-06-01,post_1,0350-00005-8,Live,ABCO,20.8,24.69136,0.8389992,,,,,2001,ABCO,Snag,0,fir,0,20.8,Thin,fir
