"Mean","2.5%","97.5%","SD","Naive SE","Time-series SE","parameter","site","pft","model"
-0.238980343156038,-0.695739833327882,0.154802376987504,0.214172213324984,0.001533679751062,0.00205127308455243,"treat_cwd[Thin]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[NA]","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-2.72753401196869,-4.12456122280745,-1.6223847275277,0.633147813580575,0.00453394941408319,0.00895162277375936,"cntrl_growth_15cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-1.71318034015225,-2.4539819317695,-1.08508543039289,0.350855985045214,0.00251246747394933,0.00467529005755671,"cntrl_growth_30cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-1.20383810547931,-1.72653024012032,-0.733041353244575,0.25297457958546,0.00181154214274717,0.00303734907580035,"cntrl_growth_45cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-0.931838507765264,-1.39975814249127,-0.499546675992635,0.22726404702067,0.00162742991562176,0.00269145830987323,"cntrl_growth_60cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-0.813297049566941,-1.25609286473651,-0.391919320539576,0.21908110512405,0.00156883215405351,0.00262787686100494,"cntrl_growth_75cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-0.810849338808073,-1.23743373880772,-0.405563757960237,0.211566857901209,0.00151502289172564,0.00254389662349941,"cntrl_growth_90cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-0.904564070871358,-1.3350607142618,-0.496325220228617,0.212012605946436,0.0015182148779335,0.00245246215089362,"cntrl_growth_105cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-1.08254403309608,-1.56992547912378,-0.617674467127884,0.240009675617138,0.0017187009175388,0.00260820480239708,"cntrl_growth_120cm","LaTour","white_pine","ddbh_model_noBAcwdIrctn"
-2.06695621923228,-2.46878335179829,-1.6610989383385,0.20621329824763,0.00197507457656395,0.00286855872384995,"int_overall","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0.0963148080079285,-0.0296183260867828,0.221054118311337,0.0638710632403093,0.000611745771276868,0.000631167225002576,"slope_size","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
-0.067847796720967,-0.190631538251917,0.0555249985754899,0.0630528507144583,0.00060390907610848,0.000623645012579952,"d2_size","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0,0,0,0,0,0,"size[6, 2]","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0.143732538115325,0.081678904470616,0.208544200788566,0.0321453636315805,0.000307882619611162,0.000320740333648662,"betaCWD","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0.190929662409763,0.13365453945557,0.249855694197037,0.0293163612479391,0.00028078693406396,0.00028078693406396,"int_plot_sd","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0.776889952691937,0.689086644911453,0.876583918770195,0.0480495754755429,0.000460210353759405,0.000473794552270881,"int_tree_sd","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
0.370761150506434,0.334652559950896,0.408908211324845,0.0189924913017887,0.000181906729752847,0.000255479015483128,"obs_sd","Sequoia_FFS","cedar","ddbh_model_noBAcwdIrctnPlotPrior"
