Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple
None,un1,un1_5759,abco,DBH_15Post,33.0,2018,2.0,7.0,4.699999999999999,0.6714285714285714,2011.0,2018,0,fir,0,33.0,Control,fir
None,un1,un1_5763,abco,DBH_15Post,30.6,2018,1.0,7.0,3.3000000000000007,0.4714285714285715,2011.0,2018,0,fir,0,30.6,Control,fir
None,un1,un1_5767,abma,DBH_15Post,15.6,2018,2.0,7.0,-0.4000000000000003,-0.0571428571428572,2011.0,2018,0,fir,0,15.6,Control,fir
None,un1,un1_5768,abma,DBH_15Post,20.0,2018,2.0,7.0,1.0,0.1428571428571428,2011.0,2018,0,fir,0,20.0,Control,fir
None,un1,un1_5770,abco,DBH_15Post,32.5,2018,1.0,7.0,5.5,0.7857142857142857,2011.0,2018,0,fir,0,32.5,Control,fir
None,un1,un1_5771,abco,DBH_15Post,51.9,2018,2.0,7.0,2.8999999999999986,0.4142857142857141,2011.0,2018,0,fir,0,51.9,Control,fir
None,un1,un1_5787,pila,DBH_15Post,26.5,2018,1.0,7.0,3.3000000000000007,0.4714285714285715,2011.0,2018,0,white_pine,0,26.5,Control,pine
None,un1,un1_5788,abco,DBH_15Post,104.2,2018,1.0,7.0,-0.2999999999999971,-0.0428571428571424,2011.0,2018,0,fir,0,104.2,Control,fir
None,un1,un1_5789,pije,DBH_15Post,23.6,2018,1.0,7.0,3.400000000000002,0.485714285714286,2011.0,2018,0,yellow_pine,0,23.6,Control,pine
None,un1,un1_5793,pije,DBH_15Post,27.9,2018,1.0,7.0,2.599999999999998,0.3714285714285711,2011.0,2018,0,yellow_pine,0,27.9,Control,pine
None,un1,un1_5794,cade,DBH_15Post,45.9,2018,1.0,7.0,-0.8000000000000043,-0.1142857142857148,2011.0,2018,0,cedar,0,45.9,Control,cedar
None,un1,un1_5797,abco,DBH_15Post,31.4,2018,2.0,7.0,0.7999999999999972,0.1142857142857138,2011.0,2018,0,fir,0,31.4,Control,fir
None,un1,un1_5798,abco,DBH_15Post,37.3,2018,2.0,7.0,0.8999999999999986,0.1285714285714283,2011.0,2018,0,fir,0,37.3,Control,fir
None,un1,un1_5800,abco,DBH_15Post,18.5,2018,1.0,7.0,1.8999999999999984,0.2714285714285712,2011.0,2018,0,fir,0,18.5,Control,fir
None,un1,un1_5835,abco,DBH_15Post,23.6,2018,1.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,fir,0,23.6,Control,fir
None,un1,un1_5899,abco,DBH_15Post,24.9,2018,1.0,7.0,1.5,0.2142857142857142,2011.0,2018,0,fir,0,24.9,Control,fir
None,un1,un1_5900,pije,DBH_15Post,133.2,2018,1.0,7.0,-0.700000000000017,-0.1000000000000024,2011.0,2018,0,yellow_pine,0,133.2,Control,pine
None,un1,un1_5936,abco,DBH_15Post,27.5,2018,1.0,7.0,1.8000000000000007,0.2571428571428572,2011.0,2018,0,fir,0,27.5,Control,fir
None,un1,un1_5937,abco,DBH_15Post,63.4,2018,1.0,7.0,0.3999999999999986,0.0571428571428569,2011.0,2018,0,fir,0,63.4,Control,fir
None,un1,un1_5941,abco,DBH_15Post,37.5,2018,2.0,7.0,0.2999999999999971,0.0428571428571424,2011.0,2018,0,fir,0,37.5,Control,fir
None,un1,un1_5949,abco,DBH_15Post,45.6,2018,2.0,7.0,1.6000000000000014,0.2285714285714288,2011.0,2018,0,fir,0,45.6,Control,fir
None,un1,un1_5956,abco,DBH_15Post,40.0,2018,2.0,7.0,3.3999999999999986,0.4857142857142855,2011.0,2018,0,fir,0,40.0,Control,fir
None,un1,un1_5967,abco,DBH_15Post,24.9,2018,1.0,7.0,4.0,0.5714285714285714,2011.0,2018,0,fir,0,24.9,Control,fir
None,un1,un1_5970,abma,DBH_15Post,26.6,2018,2.0,7.0,0.7000000000000028,0.1000000000000004,2011.0,2018,0,fir,0,26.6,Control,fir
None,un1,un1_5971,abco,DBH_15Post,54.0,2018,2.0,7.0,3.0,0.4285714285714285,2011.0,2018,0,fir,0,54.0,Control,fir
None,un1,un1_5973,abco,DBH_15Post,26.2,2018,1.0,7.0,2.8999999999999986,0.4142857142857141,2011.0,2018,0,fir,0,26.2,Control,fir
None,un1,un1_5976,abco,DBH_15Post,19.1,2018,2.0,7.0,1.8000000000000007,0.2571428571428572,2011.0,2018,0,fir,0,19.1,Control,fir
None,un1,un1_5978,abma,DBH_15Post,54.0,2018,2.0,7.0,2.6000000000000014,0.3714285714285716,2011.0,2018,0,fir,0,54.0,Control,fir
None,un1,un1_5981,abma,DBH_15Post,81.3,2018,2.0,7.0,-1.7000000000000028,-0.2428571428571432,2011.0,2018,0,fir,0,81.3,Control,fir
None,un1,un1_5982,abco,DBH_15Post,45.8,2018,1.0,7.0,5.199999999999996,0.7428571428571422,2011.0,2018,0,fir,0,45.8,Control,fir
None,un1,un1_5983,abco,DBH_15Post,33.7,2018,1.0,7.0,2.6000000000000014,0.3714285714285716,2011.0,2018,0,fir,0,33.7,Control,fir
None,un1,un1_5984,abco,DBH_15Post,46.2,2018,2.0,7.0,2.0,0.2857142857142857,2011.0,2018,0,fir,0,46.2,Control,fir
None,un1,un1_5991,abma,DBH_15Post,36.4,2018,2.0,7.0,0.6000000000000014,0.0857142857142859,2011.0,2018,0,fir,0,36.4,Control,fir
None,un1,un1_5993,abco,DBH_15Post,35.7,2018,1.0,7.0,0.9000000000000057,0.1285714285714294,2011.0,2018,0,fir,0,35.7,Control,fir
None,un1,un1_5998,abco,DBH_15Post,60.4,2018,1.0,7.0,7.5,1.0714285714285714,2011.0,2018,0,fir,0,60.4,Control,fir
None,un1,un1_6000,abco,DBH_15Post,35.8,2018,2.0,7.0,1.5999999999999943,0.2285714285714277,2011.0,2018,0,fir,0,35.8,Control,fir
None,un1,un1_6504,abco,DBH_15Post,26.4,2018,1.0,7.0,3.599999999999998,0.514285714285714,2011.0,2018,0,fir,0,26.4,Control,fir
None,un1,un1_6506,pila,DBH_15Post,84.9,2018,1.0,7.0,3.200000000000003,0.4571428571428576,2011.0,2018,0,white_pine,0,84.9,Control,pine
None,un1,un1_6507,abco,DBH_15Post,29.7,2018,1.0,7.0,2.099999999999998,0.2999999999999997,2011.0,2018,0,fir,0,29.7,Control,fir
None,un1,un1_6509,abco,DBH_15Post,65.0,2018,2.0,7.0,1.7000000000000028,0.2428571428571432,2011.0,2018,0,fir,0,65.0,Control,fir
None,un1,un1_6513,abma,DBH_15Post,19.7,2018,1.0,7.0,4.399999999999999,0.6285714285714283,2011.0,2018,0,fir,0,19.7,Control,fir
None,un1,un1_6514,abco,DBH_15Post,23.4,2018,2.0,7.0,3.5,0.5,2011.0,2018,0,fir,0,23.4,Control,fir
None,un1,un1_6521,abco,DBH_15Post,29.5,2018,1.0,7.0,4.800000000000001,0.6857142857142858,2011.0,2018,0,fir,0,29.5,Control,fir
None,un1,un1_6527,abco,DBH_15Post,26.1,2018,1.0,7.0,5.0,0.7142857142857143,2011.0,2018,0,fir,0,26.1,Control,fir
None,un1,un1_6528,abco,DBH_15Post,34.0,2018,1.0,7.0,4.0,0.5714285714285714,2011.0,2018,0,fir,0,34.0,Control,fir
None,un1,un1_6532,abco,DBH_15Post,31.2,2018,1.0,7.0,3.0,0.4285714285714285,2011.0,2018,0,fir,0,31.2,Control,fir
None,un1,un1_6533,abco,DBH_15Post,24.5,2018,1.0,7.0,3.8000000000000007,0.5428571428571429,2011.0,2018,0,fir,0,24.5,Control,fir
None,un1,un1_6539,abco,DBH_15Post,24.6,2018,1.0,7.0,4.400000000000002,0.6285714285714289,2011.0,2018,0,fir,0,24.6,Control,fir
None,un1,un1_6546,abco,DBH_15Post,21.6,2018,1.0,7.0,2.700000000000003,0.3857142857142861,2011.0,2018,0,fir,0,21.6,Control,fir
None,un1,un1_6561,abco,DBH_15Post,32.5,2018,1.0,7.0,5.300000000000001,0.7571428571428572,2011.0,2018,0,fir,0,32.5,Control,fir
None,un1,un1_6563,abco,DBH_15Post,20.3,2018,1.0,7.0,2.1000000000000014,0.3000000000000002,2011.0,2018,0,fir,0,20.3,Control,fir
None,un1,un1_6568,abco,DBH_15Post,55.2,2018,2.0,7.0,4.700000000000003,0.6714285714285718,2011.0,2018,0,fir,0,55.2,Control,fir
None,un1,un1_6577,abco,DBH_15Post,32.8,2018,2.0,7.0,2.199999999999996,0.3142857142857136,2011.0,2018,0,fir,0,32.8,Control,fir
None,un1,un1_6578,abco,DBH_15Post,54.2,2018,2.0,7.0,1.5,0.2142857142857142,2011.0,2018,0,fir,0,54.2,Control,fir
None,un1,un1_6579,abco,DBH_15Post,118.0,2018,1.0,7.0,5.5,0.7857142857142857,2011.0,2018,0,fir,0,118.0,Control,fir
None,un1,un1_6581,abco,DBH_15Post,20.4,2018,2.0,7.0,1.6999999999999993,0.2428571428571427,2011.0,2018,0,fir,0,20.4,Control,fir
None,un1,un1_6582,abco,DBH_15Post,46.2,2018,2.0,7.0,1.7000000000000028,0.2428571428571432,2011.0,2018,0,fir,0,46.2,Control,fir
None,un1,un1_6584,abco,DBH_15Post,21.9,2018,1.0,7.0,2.8999999999999986,0.4142857142857141,2011.0,2018,0,fir,0,21.9,Control,fir
None,un1,un1_6587,abco,DBH_15Post,56.1,2018,2.0,7.0,0.2000000000000028,0.0285714285714289,2011.0,2018,0,fir,0,56.1,Control,fir
None,un1,un1_6589,abco,DBH_15Post,54.5,2018,1.0,7.0,4.200000000000003,0.6000000000000004,2011.0,2018,0,fir,0,54.5,Control,fir
None,un1,un1_6590,abma,DBH_15Post,108.3,2018,1.0,7.0,3.799999999999997,0.5428571428571425,2011.0,2018,0,fir,0,108.3,Control,fir
None,un1,un1_6593,abco,DBH_15Post,60.3,2018,1.0,7.0,6.799999999999997,0.971428571428571,2011.0,2018,0,fir,0,60.3,Control,fir
None,un1,un1_6597,pila,DBH_15Post,22.0,2018,1.0,7.0,6.1,0.8714285714285713,2011.0,2018,0,white_pine,0,22.0,Control,pine
None,un2,un2_403,abco,DBH_15Post,17.9,2018,2.0,7.0,1.099999999999998,0.1571428571428568,2011.0,2018,0,fir,0,17.9,Control,fir
None,un2,un2_404,abco,DBH_15Post,47.4,2018,2.0,7.0,1.6000000000000014,0.2285714285714288,2011.0,2018,0,fir,0,47.4,Control,fir
None,un2,un2_407,abco,DBH_15Post,18.6,2018,2.0,7.0,0.1000000000000014,0.0142857142857144,2011.0,2018,0,fir,0,18.6,Control,fir
None,un2,un2_408,abco,DBH_15Post,48.5,2018,2.0,7.0,1.8999999999999984,0.2714285714285712,2011.0,2018,0,fir,0,48.5,Control,fir
None,un2,un2_409,pila,DBH_15Post,28.4,2018,1.0,7.0,1.5,0.2142857142857142,2011.0,2018,0,white_pine,0,28.4,Control,pine
None,un2,un2_411,abco,DBH_15Post,35.0,2018,2.0,7.0,0.2999999999999971,0.0428571428571424,2011.0,2018,0,fir,0,35.0,Control,fir
None,un2,un2_412,abco,DBH_15Post,43.6,2018,2.0,7.0,0.6000000000000014,0.0857142857142859,2011.0,2018,0,fir,0,43.6,Control,fir
None,un2,un2_413,abco,DBH_15Post,50.8,2018,2.0,7.0,1.1999999999999955,0.1714285714285708,2011.0,2018,0,fir,0,50.8,Control,fir
None,un2,un2_415,abco,DBH_15Post,24.6,2018,2.0,7.0,0.1000000000000014,0.0142857142857144,2011.0,2018,0,fir,0,24.6,Control,fir
None,un2,un2_416,abco,DBH_15Post,35.2,2018,2.0,7.0,0.9000000000000057,0.1285714285714294,2011.0,2018,0,fir,0,35.2,Control,fir
None,un2,un2_417,abco,DBH_15Post,59.1,2018,2.0,7.0,1.6000000000000014,0.2285714285714288,2011.0,2018,0,fir,0,59.1,Control,fir
None,un2,un2_420,abco,DBH_15Post,41.6,2018,2.0,7.0,1.3000000000000045,0.1857142857142863,2011.0,2018,0,fir,0,41.6,Control,fir
None,un2,un2_421,abco,DBH_15Post,19.5,2018,2.0,7.0,0.1999999999999993,0.0285714285714284,2011.0,2018,0,fir,0,19.5,Control,fir
None,un2,un2_423,abco,DBH_15Post,49.2,2018,2.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,fir,0,49.2,Control,fir
None,un2,un2_425,abco,DBH_15Post,41.5,2018,2.0,7.0,0.7999999999999972,0.1142857142857138,2011.0,2018,0,fir,0,41.5,Control,fir
None,un2,un2_426,abco,DBH_15Post,31.5,2018,2.0,7.0,1.8999999999999984,0.2714285714285712,2011.0,2018,0,fir,0,31.5,Control,fir
None,un2,un2_430,abco,DBH_15Post,42.9,2018,1.0,7.0,1.8999999999999984,0.2714285714285712,2011.0,2018,0,fir,0,42.9,Control,fir
None,un2,un2_431,abco,DBH_15Post,24.8,2018,1.0,7.0,2.6000000000000014,0.3714285714285716,2011.0,2018,0,fir,0,24.8,Control,fir
None,un2,un2_432,abco,DBH_15Post,15.7,2018,2.0,7.0,0.3999999999999986,0.0571428571428569,2011.0,2018,0,fir,0,15.7,Control,fir
None,un2,un2_434,abco,DBH_15Post,17.3,2018,2.0,7.0,0.4000000000000021,0.0571428571428574,2011.0,2018,0,fir,0,17.3,Control,fir
None,un2,un2_435,abco,DBH_15Post,25.3,2018,2.0,7.0,0.8000000000000007,0.1142857142857144,2011.0,2018,0,fir,0,25.3,Control,fir
None,un2,un2_438,abco,DBH_15Post,35.9,2018,1.0,7.0,2.5,0.3571428571428571,2011.0,2018,0,fir,0,35.9,Control,fir
None,un2,un2_442,abco,DBH_15Post,15.8,2018,2.0,7.0,0.0,0.0,2011.0,2018,0,fir,0,15.8,Control,fir
None,un2,un2_443,abco,DBH_15Post,22.0,2018,2.0,7.0,0.8000000000000007,0.1142857142857144,2011.0,2018,0,fir,0,22.0,Control,fir
None,un2,un2_446,abco,DBH_15Post,74.0,2018,1.0,7.0,2.5,0.3571428571428571,2011.0,2018,0,fir,0,74.0,Control,fir
None,un2,un2_449,abco,DBH_15Post,33.1,2018,2.0,7.0,0.7000000000000028,0.1000000000000004,2011.0,2018,0,fir,0,33.1,Control,fir
None,un2,un2_452,abco,DBH_15Post,23.4,2018,2.0,7.0,0.1999999999999993,0.0285714285714284,2011.0,2018,0,fir,0,23.4,Control,fir
None,un2,un2_453,abco,DBH_15Post,47.6,2018,1.0,7.0,2.3000000000000043,0.3285714285714292,2011.0,2018,0,fir,0,47.6,Control,fir
None,un2,un2_454,abco,DBH_15Post,73.2,2018,2.0,7.0,2.200000000000003,0.3142857142857146,2011.0,2018,0,fir,0,73.2,Control,fir
None,un2,un2_456,abco,DBH_15Post,60.4,2018,1.0,7.0,2.799999999999997,0.3999999999999996,2011.0,2018,0,fir,0,60.4,Control,fir
None,un2,un2_460,abco,DBH_15Post,55.0,2018,2.0,7.0,1.0,0.1428571428571428,2011.0,2018,0,fir,0,55.0,Control,fir
None,un2,un2_462,abco,DBH_15Post,53.1,2018,1.0,7.0,2.1000000000000014,0.3000000000000002,2011.0,2018,0,fir,0,53.1,Control,fir
None,un2,un2_463,abco,DBH_15Post,36.6,2018,2.0,7.0,0.8000000000000043,0.1142857142857148,2011.0,2018,0,fir,0,36.6,Control,fir
None,un2,un2_464,abco,DBH_15Post,37.4,2018,2.0,7.0,0.6999999999999957,0.0999999999999994,2011.0,2018,0,fir,0,37.4,Control,fir
None,un2,un2_466,abco,DBH_15Post,16.9,2018,2.0,7.0,1.6999999999999993,0.2428571428571427,2011.0,2018,0,fir,0,16.9,Control,fir
None,un2,un2_467,abco,DBH_15Post,76.9,2018,2.0,7.0,1.0,0.1428571428571428,2011.0,2018,0,fir,0,76.9,Control,fir
None,un2,un2_468,abco,DBH_15Post,18.8,2018,2.0,7.0,0.3000000000000007,0.0428571428571429,2011.0,2018,0,fir,0,18.8,Control,fir
None,un2,un2_472,abco,DBH_15Post,34.2,2018,2.0,7.0,0.1000000000000014,0.0142857142857144,2011.0,2018,0,fir,0,34.2,Control,fir
None,un2,un2_484,abco,DBH_15Post,23.3,2018,1.0,7.0,0.6999999999999993,0.0999999999999999,2011.0,2018,0,fir,0,23.3,Control,fir
None,un2,un2_485,abco,DBH_15Post,45.2,2018,2.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,fir,0,45.2,Control,fir
None,un2,un2_486,abco,DBH_15Post,24.5,2018,2.0,7.0,0.1999999999999993,0.0285714285714284,2011.0,2018,0,fir,0,24.5,Control,fir
None,un2,un2_488,cade,DBH_15Post,19.8,2018,1.0,7.0,1.0,0.1428571428571428,2011.0,2018,0,cedar,0,19.8,Control,cedar
None,un2,un2_489,pije,DBH_15Post,18.0,2018,2.0,7.0,0.1000000000000014,0.0142857142857144,2011.0,2018,0,yellow_pine,0,18.0,Control,pine
None,un2,un2_490,cade,DBH_15Post,36.7,2018,1.0,7.0,4.100000000000001,0.585714285714286,2011.0,2018,0,cedar,0,36.7,Control,cedar
None,un2,un2_491,abco,DBH_15Post,40.3,2018,2.0,7.0,0.6999999999999957,0.0999999999999994,2011.0,2018,0,fir,0,40.3,Control,fir
None,un2,un2_492,abco,DBH_15Post,19.9,2018,2.0,7.0,0.0,0.0,2011.0,2018,0,fir,0,19.9,Control,fir
None,un2,un2_496,abco,DBH_15Post,80.0,2018,1.0,7.0,3.9000000000000057,0.5571428571428579,2011.0,2018,0,fir,0,80.0,Control,fir
None,un2,un2_497,pije,DBH_15Post,17.6,2018,1.0,7.0,0.6000000000000014,0.0857142857142859,2011.0,2018,0,yellow_pine,0,17.6,Control,pine
None,un2,un2_902,pije,DBH_15Post,96.6,2018,1.0,7.0,3.3999999999999915,0.4857142857142845,2011.0,2018,0,yellow_pine,0,96.6,Control,pine
None,un2,un2_905,pila,DBH_15Post,92.5,2018,1.0,7.0,8.299999999999997,1.1857142857142853,2011.0,2018,0,white_pine,0,92.5,Control,pine
None,un2,un2_907,abco,DBH_15Post,32.1,2018,1.0,7.0,1.6000000000000014,0.2285714285714288,2011.0,2018,0,fir,0,32.1,Control,fir
None,un2,un2_910,abco,DBH_15Post,49.7,2018,2.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,fir,0,49.7,Control,fir
None,un2,un2_911,abco,DBH_15Post,27.5,2018,1.0,7.0,-0.6999999999999993,-0.0999999999999999,2011.0,2018,0,fir,0,27.5,Control,fir
None,un2,un2_918,abco,DBH_15Post,22.0,2018,1.0,7.0,2.0,0.2857142857142857,2011.0,2018,0,fir,0,22.0,Control,fir
None,un2,un2_919,cade,DBH_15Post,23.9,2018,1.0,7.0,2.0,0.2857142857142857,2011.0,2018,0,cedar,0,23.9,Control,cedar
None,un2,un2_922,cade,DBH_15Post,117.4,2018,1.0,7.0,1.7000000000000028,0.2428571428571432,2011.0,2018,0,cedar,0,117.4,Control,cedar
None,un2,un2_925,pila,DBH_15Post,18.1,2018,1.0,7.0,1.5,0.2142857142857142,2011.0,2018,0,white_pine,0,18.1,Control,pine
None,un2,un2_926,pila,DBH_15Post,30.6,2018,1.0,7.0,3.6000000000000014,0.5142857142857145,2011.0,2018,0,white_pine,0,30.6,Control,pine
None,un2,un2_927,abco,DBH_15Post,37.4,2018,1.0,7.0,4.0,0.5714285714285714,2011.0,2018,0,fir,0,37.4,Control,fir
None,un2,un2_928,cade,DBH_15Post,26.5,2018,1.0,7.0,2.1999999999999997,0.3142857142857141,2011.0,2018,0,cedar,0,26.5,Control,cedar
None,un2,un2_929,abco,DBH_15Post,34.8,2018,1.0,7.0,3.199999999999996,0.4571428571428565,2011.0,2018,0,fir,0,34.8,Control,fir
None,un2,un2_931,pila,DBH_15Post,134.5,2018,1.0,7.0,5.5,0.7857142857142857,2011.0,2018,0,white_pine,0,134.5,Control,pine
None,un2,un2_933,pila,DBH_15Post,150.3,2018,1.0,7.0,5.0,0.7142857142857143,2011.0,2018,0,white_pine,0,150.3,Control,pine
None,un2,un2_935,cade,DBH_15Post,34.9,2018,1.0,7.0,0.6999999999999957,0.0999999999999994,2011.0,2018,0,cedar,0,34.9,Control,cedar
None,un2,un2_936,abco,DBH_15Post,89.9,2018,2.0,7.0,0.3000000000000113,0.0428571428571444,2011.0,2018,0,fir,0,89.9,Control,fir
None,un2,un2_937,cade,DBH_15Post,34.2,2018,1.0,7.0,2.3000000000000043,0.3285714285714292,2011.0,2018,0,cedar,0,34.2,Control,cedar
None,un2,un2_941,abco,DBH_15Post,20.3,2018,2.0,7.0,0.1000000000000014,0.0142857142857144,2011.0,2018,0,fir,0,20.3,Control,fir
None,un2,un2_942,pila,DBH_15Post,131.1,2018,1.0,7.0,2.0,0.2857142857142857,2011.0,2018,0,white_pine,0,131.1,Control,pine
None,un2,un2_943,pije,DBH_15Post,29.5,2018,1.0,7.0,1.8000000000000007,0.2571428571428572,2011.0,2018,0,yellow_pine,0,29.5,Control,pine
None,un2,un2_947,abco,DBH_15Post,29.7,2018,1.0,7.0,3.5,0.5,2011.0,2018,0,fir,0,29.7,Control,fir
None,un2,un2_948,cade,DBH_15Post,41.7,2018,1.0,7.0,3.800000000000004,0.5428571428571435,2011.0,2018,0,cedar,0,41.7,Control,cedar
None,un2,un2_950,abco,DBH_15Post,23.6,2018,1.0,7.0,2.900000000000002,0.4142857142857146,2011.0,2018,0,fir,0,23.6,Control,fir
None,un2,un2_951,abco,DBH_15Post,33.3,2018,1.0,7.0,2.3999999999999986,0.3428571428571426,2011.0,2018,0,fir,0,33.3,Control,fir
None,un2,un2_953,abco,DBH_15Post,23.7,2018,2.0,7.0,2.0,0.2857142857142857,2011.0,2018,0,fir,0,23.7,Control,fir
None,un2,un2_954,cade,DBH_15Post,58.8,2018,1.0,7.0,3.799999999999997,0.5428571428571425,2011.0,2018,0,cedar,0,58.8,Control,cedar
None,un2,un2_956,pije,DBH_15Post,73.5,2018,1.0,7.0,3.0,0.4285714285714285,2011.0,2018,0,yellow_pine,0,73.5,Control,pine
None,un2,un2_958,abco,DBH_15Post,72.8,2018,2.0,7.0,0.2999999999999971,0.0428571428571424,2011.0,2018,0,fir,0,72.8,Control,fir
None,un2,un2_959,abco,DBH_15Post,42.6,2018,1.0,7.0,5.700000000000003,0.8142857142857147,2011.0,2018,0,fir,0,42.6,Control,fir
None,un2,un2_960,abco,DBH_15Post,48.3,2018,2.0,7.0,1.5,0.2142857142857142,2011.0,2018,0,fir,0,48.3,Control,fir
None,un2,un2_962,abco,DBH_15Post,20.5,2018,1.0,7.0,1.6999999999999993,0.2428571428571427,2011.0,2018,0,fir,0,20.5,Control,fir
None,un2,un2_964,abco,DBH_15Post,29.9,2018,1.0,7.0,3.299999999999997,0.471428571428571,2011.0,2018,0,fir,0,29.9,Control,fir
None,un2,un2_966,abco,DBH_15Post,25.4,2018,1.0,7.0,3.5,0.5,2011.0,2018,0,fir,0,25.4,Control,fir
None,un2,un2_968,abco,DBH_15Post,25.5,2018,1.0,7.0,1.8000000000000007,0.2571428571428572,2011.0,2018,0,fir,0,25.5,Control,fir
None,un2,un2_969,abco,DBH_15Post,29.6,2018,1.0,7.0,6.200000000000003,0.8857142857142861,2011.0,2018,0,fir,0,29.6,Control,fir
None,un2,un2_970,pije,DBH_15Post,37.7,2018,1.0,7.0,2.5,0.3571428571428571,2011.0,2018,0,yellow_pine,0,37.7,Control,pine
None,un2,un2_971,pije,DBH_15Post,33.7,2018,1.0,7.0,1.7000000000000028,0.2428571428571432,2011.0,2018,0,yellow_pine,0,33.7,Control,pine
None,un2,un2_974,abco,DBH_15Post,39.6,2018,1.0,7.0,4.0,0.5714285714285714,2011.0,2018,0,fir,0,39.6,Control,fir
None,un2,un2_978,cade,DBH_15Post,21.4,2018,1.0,7.0,3.0,0.4285714285714285,2011.0,2018,0,cedar,0,21.4,Control,cedar
None,un2,un2_979,abco,DBH_15Post,77.1,2018,1.0,7.0,1.3999999999999917,0.1999999999999988,2011.0,2018,0,fir,0,77.1,Control,fir
None,un2,un2_980,abco,DBH_15Post,103.6,2018,1.0,7.0,4.5,0.6428571428571429,2011.0,2018,0,fir,0,103.6,Control,fir
None,un2,un2_981,abco,DBH_15Post,21.8,2018,1.0,7.0,4.600000000000001,0.6571428571428574,2011.0,2018,0,fir,0,21.8,Control,fir
None,un2,un2_982,pije,DBH_15Post,83.4,2018,1.0,7.0,4.1000000000000085,0.585714285714287,2011.0,2018,0,yellow_pine,0,83.4,Control,pine
None,un2,un2_984,pila,DBH_15Post,72.9,2018,1.0,7.0,10.400000000000006,1.4857142857142864,2011.0,2018,0,white_pine,0,72.9,Control,pine
None,un2,un2_986,pije,DBH_15Post,17.9,2018,1.0,7.0,1.2999999999999972,0.1857142857142853,2011.0,2018,0,yellow_pine,0,17.9,Control,pine
None,un2,un2_990,quke,DBH_15Post,27.9,2018,1.0,7.0,0.8999999999999986,0.1285714285714283,2011.0,2018,0,deciduous_oak,0,27.9,Control,oak
None,un2,un2_992,quke,DBH_15Post,49.7,2018,1.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,deciduous_oak,0,49.7,Control,oak
None,un2,un2_993,cade,DBH_15Post,64.3,2018,1.0,7.0,6.599999999999994,0.942857142857142,2011.0,2018,0,cedar,0,64.3,Control,cedar
None,un2,un2_999,pila,DBH_15Post,19.1,2018,2.0,7.0,0.9000000000000021,0.1285714285714288,2011.0,2018,0,white_pine,0,19.1,Control,pine
None,un2,un2_1000,abco,DBH_15Post,29.4,2018,2.0,7.0,3.0,0.4285714285714285,2011.0,2018,0,fir,0,29.4,Control,fir
None,un2,un2_1005,abco,DBH_15Post,132.8,2018,2.0,7.0,-16.5,-2.357142857142857,2011.0,2018,0,fir,0,132.8,Control,fir
None,un2,un2_1006,abco,DBH_15Post,23.4,2018,2.0,7.0,0.8999999999999986,0.1285714285714283,2011.0,2018,0,fir,0,23.4,Control,fir
None,un2,un2_1007,pila,DBH_15Post,25.0,2018,2.0,7.0,1.6000000000000014,0.2285714285714288,2011.0,2018,0,white_pine,0,25.0,Control,pine
None,un2,un2_1010,abco,DBH_15Post,31.5,2018,1.0,7.0,4.199999999999999,0.5999999999999999,2011.0,2018,0,fir,0,31.5,Control,fir
None,un2,un2_1012,abco,DBH_15Post,18.3,2018,2.0,7.0,2.9000000000000004,0.4142857142857143,2011.0,2018,0,fir,0,18.3,Control,fir
None,un2,un2_1016,abco,DBH_15Post,23.5,2018,2.0,7.0,2.8999999999999986,0.4142857142857141,2011.0,2018,0,fir,0,23.5,Control,fir
None,un2,un2_1017,cade,DBH_15Post,49.1,2018,1.0,7.0,1.7000000000000028,0.2428571428571432,2011.0,2018,0,cedar,0,49.1,Control,cedar
None,un2,un2_1020,cade,DBH_15Post,41.5,2018,1.0,7.0,5.0,0.7142857142857143,2011.0,2018,0,cedar,0,41.5,Control,cedar
None,un2,un2_1022,cade,DBH_15Post,45.8,2018,1.0,7.0,3.799999999999997,0.5428571428571425,2011.0,2018,0,cedar,0,45.8,Control,cedar
None,un2,un2_1023,cade,DBH_15Post,49.6,2018,1.0,7.0,1.1000000000000014,0.1571428571428573,2011.0,2018,0,cedar,0,49.6,Control,cedar
None,un2,un2_1024,abco,DBH_15Post,38.2,2018,2.0,7.0,1.2000000000000028,0.1714285714285718,2011.0,2018,0,fir,0,38.2,Control,fir
None,un2,un2_1025,cade,DBH_15Post,74.5,2018,1.0,7.0,2.0999999999999943,0.2999999999999992,2011.0,2018,0,cedar,0,74.5,Control,cedar
None,un2,un2_1030,quke,DBH_15Post,16.3,2018,1.0,7.0,-0.3000000000000007,-0.0428571428571429,2011.0,2018,0,deciduous_oak,0,16.3,Control,oak
None,un2,un2_1033,pije,DBH_15Post,42.6,2018,1.0,7.0,11.200000000000005,1.6000000000000003,2011.0,2018,0,yellow_pine,0,42.6,Control,pine
