Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
None,un1,un1_6590,abma,DBH_10Post,104.5,2011,1.0,3.0,2.299999999999997,0.7666666666666657,2008.0,2011,0,fir,0,104.5,Control,fir,2008.0,2011
None,un1,un1_6593,abco,DBH_10Post,53.5,2011,1.0,9.0,0.0,0.0,2002.0,2011,0,fir,0,53.5,Control,fir,2002.0,2011
None,un1,un1_6597,pila,DBH_10Post,15.9,2011,1.0,9.0,0.0,0.0,2002.0,2011,0,white_pine,0,15.9,Control,pine,2002.0,2011
None,un2,un2_404,abco,DBH_10Post,45.8,2011,1.0,9.0,5.399999999999999,0.5999999999999999,2002.0,2011,0,fir,0,45.8,Control,fir,2002.0,2011
None,un2,un2_407,abco,DBH_10Post,18.5,2011,1.0,9.0,0.8999999999999986,0.0999999999999998,2002.0,2011,0,fir,0,18.5,Control,fir,2002.0,2011
None,un2,un2_408,abco,DBH_10Post,46.6,2011,1.0,9.0,3.3999999999999986,0.3777777777777776,2002.0,2011,0,fir,0,46.6,Control,fir,2002.0,2011
None,un2,un2_409,pila,DBH_10Post,26.9,2011,1.0,9.0,2.799999999999997,0.3111111111111108,2002.0,2011,0,white_pine,0,26.9,Control,pine,2002.0,2011
None,un2,un2_411,abco,DBH_10Post,34.7,2011,1.0,9.0,3.000000000000004,0.3333333333333337,2002.0,2011,0,fir,0,34.7,Control,fir,2002.0,2011
None,un2,un2_412,abco,DBH_10Post,43.0,2011,1.0,9.0,8.899999999999999,0.9888888888888888,2002.0,2011,0,fir,0,43.0,Control,fir,2002.0,2011
None,un2,un2_413,abco,DBH_10Post,49.6,2011,1.0,9.0,3.1000000000000014,0.3444444444444446,2002.0,2011,0,fir,0,49.6,Control,fir,2002.0,2011
None,un2,un2_415,abco,DBH_10Post,24.5,2011,1.0,9.0,2.0,0.2222222222222222,2002.0,2011,0,fir,0,24.5,Control,fir,2002.0,2011
None,un2,un2_416,abco,DBH_10Post,34.3,2011,1.0,9.0,3.099999999999998,0.3444444444444442,2002.0,2011,0,fir,0,34.3,Control,fir,2002.0,2011
None,un2,un2_417,abco,DBH_10Post,57.5,2011,1.0,9.0,3.1000000000000014,0.3444444444444446,2002.0,2011,0,fir,0,57.5,Control,fir,2002.0,2011
None,un2,un2_418,abco,DBH_10Post,16.6,2011,2.0,9.0,0.4000000000000021,0.0444444444444446,2002.0,2011,0,fir,0,16.6,Control,fir,2002.0,2011
None,un2,un2_420,abco,DBH_10Post,40.3,2011,1.0,9.0,2.5999999999999943,0.2888888888888882,2002.0,2011,0,fir,0,40.3,Control,fir,2002.0,2011
